date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2017-03-15,Apples - Retail,KG,vegetables and fruits,2.8727,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2017-04-15,Apples - Retail,KG,vegetables and fruits,3.2121,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2017-05-15,Apples - Retail,KG,vegetables and fruits,3.5062,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2017-06-15,Apples - Retail,KG,vegetables and fruits,3.4993,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2017-07-15,Apples - Retail,KG,vegetables and fruits,4.1864,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2017-08-15,Apples - Retail,KG,vegetables and fruits,3.7448,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2017-09-15,Apples - Retail,KG,vegetables and fruits,3.2815,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2017-10-15,Apples - Retail,KG,vegetables and fruits,2.862,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2017-11-15,Apples - Retail,KG,vegetables and fruits,2.9844,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2017-12-15,Apples - Retail,KG,vegetables and fruits,3.087,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2018-01-15,Apples - Retail,KG,vegetables and fruits,3.0804,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2018-02-15,Apples - Retail,KG,vegetables and fruits,3.3613,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2018-03-15,Apples - Retail,KG,vegetables and fruits,3.4255,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2018-04-15,Apples - Retail,KG,vegetables and fruits,3.7024,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2018-05-15,Apples - Retail,KG,vegetables and fruits,3.9504,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2018-06-15,Apples - Retail,KG,vegetables and fruits,4.5093,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2018-07-15,Apples - Retail,KG,vegetables and fruits,4.7606,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2018-08-15,Apples - Retail,KG,vegetables and fruits,4.0041,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2018-09-15,Apples - Retail,KG,vegetables and fruits,3.7069,TRY,Turkey,,3057,Izmir,2055,345,15,5,4,2055_345_15_5,
2017-01-15,Oranges - Retail,KG,vegetables and fruits,2.0179,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2017-02-15,Oranges - Retail,KG,vegetables and fruits,2.2129,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2017-03-15,Oranges - Retail,KG,vegetables and fruits,2.4536,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2017-04-15,Oranges - Retail,KG,vegetables and fruits,2.9238,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2017-05-15,Oranges - Retail,KG,vegetables and fruits,2.846,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2017-06-15,Oranges - Retail,KG,vegetables and fruits,2.9433,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2017-10-15,Oranges - Retail,KG,vegetables and fruits,3.6406,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2017-11-15,Oranges - Retail,KG,vegetables and fruits,3.3023,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2017-12-15,Oranges - Retail,KG,vegetables and fruits,2.709,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2018-01-15,Oranges - Retail,KG,vegetables and fruits,2.5077,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2018-02-15,Oranges - Retail,KG,vegetables and fruits,2.5154,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2018-03-15,Oranges - Retail,KG,vegetables and fruits,2.5887,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2018-04-15,Oranges - Retail,KG,vegetables and fruits,2.8476,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2018-05-15,Oranges - Retail,KG,vegetables and fruits,2.9989,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2018-06-15,Oranges - Retail,KG,vegetables and fruits,3.1976,TRY,Turkey,,3057,Izmir,2055,360,15,5,4,2055_360_15_5,
2017-01-15,Yogurt - Retail,KG,milk and dairy,4.5086,TRY,Turkey,,3057,Izmir,2055,364,15,5,3,2055_364_15_5,
2017-02-15,Yogurt - Retail,KG,milk and dairy,4.6571,TRY,Turkey,,3057,Izmir,2055,364,15,5,3,2055_364_15_5,
2017-03-15,Yogurt - Retail,KG,milk and dairy,4.6315,TRY,Turkey,,3057,Izmir,2055,364,15,5,3,2055_364_15_5,
2017-04-15,Yogurt - Retail,KG,milk and dairy,4.645,TRY,Turkey,,3057,Izmir,2055,364,15,5,3,2055_364_15_5,
2017-05-15,Yogurt - Retail,KG,milk and dairy,4.6111,TRY,Turkey,,3057,Izmir,2055,364,15,5,3,2055_364_15_5,
2017-06-15,Yogurt - Retail,KG,milk and dairy,4.5653,TRY,Turkey,,3057,Izmir,2055,364,15,5,3,2055_364_15_5,
2017-07-15,Yogurt - Retail,KG,milk and dairy,4.6326,TRY,Turkey,,3057,Izmir,2055,364,15,5,3,2055_364_15_5,
2017-08-15,Yogurt - Retail,KG,milk and dairy,5.041,TRY,Turkey,,3057,Izmir,2055,364,15,5,3,2055_364_15_5,
2017-09-15,Yogurt - Retail,KG,milk and dairy,5.0741,TRY,Turkey,,3057,Izmir,2055,364,15,5,3,2055_364_15_5,
2017-10-15,Yogurt - Retail,KG,milk and dairy,5.524,TRY,Turkey,,3057,Izmir,2055,364,15,5,3,2055_364_15_5,
2017-11-15,Yogurt - Retail,KG,milk and dairy,5.5228,TRY,Turkey,,3057,Izmir,2055,364,15,5,3,2055_364_15_5,
2017-12-15,Yogurt - Retail,KG,milk and dairy,5.4764,TRY,Turkey,,3057,Izmir,2055,364,15,5,3,2055_364_15_5,
2018-01-15,Yogurt - Retail,KG,milk and dairy,5.4555,TRY,Turkey,,3057,Izmir,2055,364,15,5,3,2055_364_15_5,
